id,x,y,INFECTED
4156,44,93,no
9566,54,29,no
9951,39,69,no
6225,64,89,no
9375,91,19,no
3703,57,28,no
6476,35,28,no
9577,98,53,no
7767,96,5,no
4194,51,85,no
2474,80,29,no
3964,54,19,no
8747,89,62,no
8992,9,31,no
3780,15,85,no
5634,51,55,no
6254,57,28,no
7502,51,30,no
7448,7,30,no
3937,83,28,no
4145,30,42,no
3499,43,30,no
6295,31,37,no
6399,98,33,no
2729,48,31,no
6279,54,50,no
1750,80,1,no
6504,29,51,no
8194,80,8,no
2005,9,93,no
7980,89,49,no
1249,34,23,no
116,21,52,no
2817,35,19,no
5934,12,2,no
8154,81,74,no
305,8,86,no
9023,74,48,no
3735,66,22,no
7946,72,42,no
6178,55,37,no
3084,50,39,no
9723,18,7,no
7182,95,87,no
8440,21,27,no
9720,32,11,no
891,10,36,no
4664,46,26,no
7648,59,82,no
9647,56,30,no
819,74,39,no
7131,46,14,no
2271,49,40,no
9633,35,29,no
8232,57,0,no
1499,54,55,no
9630,61,30,no
6379,94,88,no
3022,46,55,no
739,13,13,no
1404,15,10,no
6603,90,5,no
7447,74,13,no
1865,22,45,no
4438,90,32,no
1284,11,52,no
4936,25,21,no
1271,24,74,no
8886,3,44,no
556,79,21,no
4818,38,10,no
5543,79,48,no
3948,44,10,no
3160,66,60,no
2483,99,36,no
6795,71,92,no
4326,7,73,no
5614,37,52,no
9452,56,20,no
764,54,91,no
7105,99,20,no
2391,72,41,no
2297,91,56,no
9658,18,9,no
4479,39,59,no
3281,85,96,no
9893,18,64,no
5932,44,72,no
3675,36,96,no
2369,60,1,no
8858,26,64,no
2322,90,55,no
2495,53,85,no
7380,60,37,no
3043,68,42,no
2231,70,62,no
5498,96,15,no
319,58,61,no
5450,10,19,no
1516,76,47,no
8696,10,89,no
8216,19,65,no
7387,3,69,no
5973,7,31,no
1042,82,43,no
6131,83,27,no
513,2,15,no
9705,55,77,no
5150,14,52,no
3723,94,21,no
273,66,41,no
3750,7,96,no
126,31,8,no
9234,46,52,no
9205,94,32,no
463,47,33,no
5830,8,43,no
9657,3,25,no
9620,21,74,no
9557,10,63,no
6788,89,74,no
8381,65,91,no
6120,73,84,no
7081,11,86,no
8757,61,60,no
6233,91,68,no
496,75,94,no
4574,12,59,no
5296,92,99,no
6900,32,68,no
3759,29,41,no
4339,25,23,no
3261,76,88,no
5366,93,86,no
4148,31,49,no
5118,46,41,no
5670,4,65,no
3509,86,81,no
2047,18,20,no
5727,87,3,no
8000,15,37,no
9925,26,14,no
9487,8,72,no
3222,75,35,no
2961,27,78,no
3822,12,26,no
380,81,22,no
3358,52,58,no
9461,48,79,no
7813,24,88,no
4368,95,68,no
4312,52,64,no
3843,52,77,no
1088,62,78,no
139,91,43,no
6380,44,82,no
4864,55,72,no
3283,8,64,no
6384,73,82,no
4181,88,52,no
1425,30,39,no
5351,25,31,no
7703,0,86,no
7018,1,83,no
5479,44,15,no
3047,18,51,no
5236,41,42,no
7026,96,34,no
1929,72,58,no
4813,27,84,no
7424,31,31,no
7117,94,83,no
9013,66,48,no
6949,71,59,no
7930,39,62,no
3692,51,6,no
9601,26,59,no
6088,69,7,no
4248,57,64,no
56,26,14,no
537,99,8,no
7258,11,21,no
6460,35,34,no
1164,24,61,no
4216,59,98,no
8664,68,39,no
4423,13,53,no
655,68,56,no
2097,16,60,no
9741,7,68,no
6549,86,2,no
2689,37,66,no
3701,54,76,no
6352,43,52,no
8050,76,3,no
7924,86,50,no
7905,35,34,no
7595,17,99,no
5266,67,26,no
8754,50,14,no
1671,22,22,no
4912,57,2,no
3484,63,81,no
5289,10,31,no
1635,66,25,no
7515,83,98,no
6910,65,10,no
578,27,82,no
895,47,19,no
6772,7,84,no
72,59,13,no
4591,8,14,no
5856,18,80,no
7680,23,15,no
9550,17,95,no
1543,11,61,no
6322,83,95,no
5228,89,14,no
818,43,17,no
8019,60,30,no
122,65,32,no
5979,17,5,no
6517,74,51,no
797,32,16,no
9504,5,1,no
5538,62,99,no
190,95,57,no
4467,85,29,no
7525,19,67,no
6572,47,48,no
3649,70,4,no
5354,20,94,no
7518,38,89,no
4027,44,68,no
4304,74,64,no
4943,4,30,no
3656,27,91,no
1409,13,61,no
6273,37,91,no
2138,61,63,no
3443,21,79,no
5613,74,24,no
5959,4,78,no
7537,24,3,no
9952,89,73,no
4737,91,86,no
4120,28,2,no
2340,36,67,no
6849,38,69,no
2104,66,35,no
3014,99,86,no
8704,63,55,no
9006,66,81,no
1678,77,30,no
6135,69,74,no
3752,28,41,no
3071,68,56,no
4891,66,50,no
2756,58,37,no
5179,26,91,no
3666,78,47,no
8501,11,16,no
9998,84,74,no
4529,49,88,no
5246,66,97,no
1303,58,23,no
5183,38,72,no
8550,65,36,no
811,82,19,no
2422,3,17,no
5590,59,67,no
8484,12,35,no
8897,33,93,no
4524,41,4,no
7092,68,75,no
6300,59,84,no
4490,45,96,no
1494,85,58,no
694,40,7,no
239,85,47,no
4208,4,84,no
7597,29,30,no
9839,32,32,no
3918,18,89,no
1638,36,74,no
9888,37,47,no
8177,78,22,no
7696,89,85,no
5177,45,32,no
8510,33,95,no
9798,65,25,no
7344,43,5,no
5276,71,20,no
5710,71,96,no
8149,93,42,no
8806,81,50,no
4579,3,24,no
9376,85,38,no
1747,67,34,no
2404,26,71,no
9481,65,35,no
6743,93,9,no
3128,47,28,no
7275,92,6,no
7584,48,78,no
472,19,16,no
7017,2,75,no
8778,8,54,no
6299,87,35,no
6978,96,82,no
8326,16,12,no
8822,7,59,no
1613,87,3,no
1946,67,41,no
7037,33,82,no
5534,2,25,no
3278,2,31,no
191,27,91,no
3654,16,7,no
6129,26,70,no
6377,50,57,no
6261,61,90,no
9419,8,12,no
2825,54,71,no
9734,44,88,no
2496,9,81,no
1845,76,63,no
8107,88,86,no
5691,40,79,no
2058,26,87,no
7784,83,37,no
7869,11,28,no
4308,28,70,no
2412,52,28,no
5259,24,9,no
7845,0,31,no
8576,49,21,no
3678,57,0,no
9312,65,6,no
3404,62,58,no
7125,78,79,no
3009,82,55,no
9087,73,95,no
7101,50,40,no
6368,53,29,no
7776,15,70,no
9551,77,57,no
3970,25,27,no
4810,20,57,no
3479,64,68,no
2706,11,8,no
8557,89,8,no
5858,82,75,no
9840,56,37,no
8561,35,47,no
9575,93,47,no
9917,70,79,no
9242,3,79,no
2779,21,50,no
7903,39,58,no
584,31,41,no
2376,90,24,no
1092,68,33,no
8504,28,3,no
6994,32,67,no
6450,83,21,no
1632,55,32,no
9791,55,48,no
9957,75,18,no
8768,45,83,no
8001,29,41,no
2357,27,15,no
1628,59,84,no
9939,13,68,no
7214,49,31,no
7774,94,47,no
3428,88,6,no
1826,6,22,no
4366,37,58,no
6372,74,13,no
6467,8,98,no
5084,94,2,no
7853,88,44,no
8371,27,7,no
6063,59,6,no
5188,0,50,no
3699,16,79,no
7153,4,82,no
9565,0,9,no
3754,55,85,no
1072,42,17,no
6609,91,12,no
6055,89,65,no
8400,18,59,no
2555,35,82,no
2674,0,24,no
5775,42,33,no
9627,6,65,no
5089,96,0,no
169,42,33,no
8999,68,34,no
2535,17,65,no
6047,48,16,no
878,66,56,no
6429,85,33,no
3616,93,64,no
9729,13,33,no
5618,28,50,no
2992,89,18,no
1513,60,28,no
378,92,2,no
7678,14,81,no
304,71,17,no
2078,2,19,no
3064,67,56,no
8531,75,90,no
544,28,68,no
7140,5,94,no
1607,92,24,no
6446,29,57,no
522,96,31,no
9898,55,38,no
9310,8,22,no
9426,67,40,no
6803,14,59,no
5722,19,42,no
2018,73,79,no
4136,62,72,no
2884,35,17,no
3781,90,39,no
9591,59,6,no
8195,17,35,no
2011,45,84,no
142,94,71,no
2787,62,13,no
2959,71,44,no
243,48,11,no
3026,53,3,no
393,73,33,no
9712,23,60,no
7114,56,20,no
9683,4,19,no
2323,95,24,no
5018,16,73,no
2642,0,31,no
7606,55,65,no
8236,23,17,no
9414,33,57,no
3373,75,28,no
2187,31,29,no
399,51,23,no
2717,36,2,no
5892,2,69,no
9640,45,16,no
6144,84,19,no
1746,11,64,no
3960,77,29,no
6293,17,12,no
5482,74,20,no
4000,86,60,no
1561,62,68,no
3229,89,16,no
6954,88,11,no
5965,81,64,no
5147,45,63,no
9517,81,41,no
3167,83,24,no
1630,38,56,no
4125,57,65,no
356,8,72,no
7633,59,6,no
5083,9,19,no
8923,86,43,no
4187,91,43,no
8198,9,78,no
6269,13,17,no
7866,16,80,no
4696,98,92,no
5778,55,78,no
8260,36,53,no
2172,56,96,no
4052,25,71,no
5088,84,67,no
7995,57,5,no
8078,35,41,no
4042,17,10,no
4606,0,49,no
6022,16,87,no
737,54,36,no
3674,41,24,no
2805,56,91,no
5440,58,89,no
1178,24,27,no
2613,48,70,no
6703,82,30,no
5270,87,95,no
1944,62,81,no
7519,74,89,no
3103,72,41,no
5094,65,75,no
1398,93,58,no
2586,67,33,no
4322,67,63,no
2532,16,24,no
6221,33,11,no
5345,32,52,no
3742,47,14,no
9930,1,7,no
1419,28,21,no
1900,35,47,no
6544,31,98,no
4401,41,7,no
9832,26,52,no
6610,17,60,no
3161,86,63,no
1240,45,68,no
8034,40,49,no
34,58,45,no
9708,0,74,no
4484,4,27,no
6329,36,65,no
5464,7,50,no
175,5,36,no
2839,27,1,no
5123,10,74,no
5828,82,80,no
9473,96,92,no
7646,63,25,no
9385,12,83,no
548,30,19,no
1057,70,23,no
2367,8,44,no
4133,54,14,no
3244,8,15,no
4561,70,36,no
9716,70,38,no
7622,2,63,no
5628,3,55,no
8877,58,79,no
4097,67,22,no
1512,24,0,no
7531,34,71,no
4386,28,57,no
9031,40,10,no
5503,74,94,no
7423,97,91,no
2669,24,67,no
4345,30,21,no
585,42,47,no
8401,8,40,no
6038,44,89,no
8226,36,64,no
4347,62,80,no
7616,16,3,no
6100,51,85,no
8244,82,63,no
8828,22,31,no
7533,25,98,no
459,64,91,no
2371,81,60,no
787,20,20,no
8803,20,29,no
7908,67,26,no
4428,78,98,no
9258,73,71,no
5884,87,41,no
5988,19,94,no
5393,86,48,no
3974,47,12,no
5955,94,63,no
456,82,34,no
4742,30,58,no
4059,82,58,no
1330,19,26,no
5504,14,34,no
260,21,2,no
7219,94,64,no
4483,10,70,no
4562,61,16,no
6854,27,51,no
7623,2,15,no
2317,11,79,no
9402,6,26,no
8801,95,75,no
9429,15,54,no
2148,94,90,no
5595,32,48,no
8688,12,28,no
7304,40,35,no
1080,84,46,no
272,28,14,no
7771,62,30,no
7489,76,22,no
6815,35,46,no
701,85,37,no
4819,4,51,no
5730,65,22,no
3101,35,50,no
4139,93,33,no
5746,49,65,no
2059,90,86,no
3845,74,8,no
8874,51,5,no
7964,67,26,no
8461,96,65,no
8548,94,67,no
5352,49,8,no
6757,75,17,no
1138,0,52,no
187,44,60,no
589,55,28,no
8957,55,13,no
5840,1,74,no
8963,76,20,no
188,48,99,no
6911,76,76,no
5402,32,88,no
2592,95,81,no
6688,94,47,no
5704,2,75,no
7471,61,58,no
9910,15,53,no
5445,71,55,no
905,30,45,no
4128,4,25,no
369,86,68,no
8706,2,96,no
6961,61,19,no
7847,76,33,no
9947,35,86,no
3915,44,28,no
7789,80,31,no
8659,9,17,no
9582,69,35,no
1598,67,88,no
2332,10,59,no
7337,21,65,no
7669,89,90,no
5905,40,73,no
1999,68,2,no
4532,73,15,no
2439,2,37,no
7030,31,12,no
3908,34,56,no
1417,68,37,no
6266,15,65,no
7873,92,99,no
7670,38,43,no
7901,79,3,no
5642,9,4,no
9519,17,38,no
611,10,85,no
2848,45,46,no
8824,84,43,no
7938,89,88,no
1435,40,35,no
5042,85,61,no
3159,18,60,no
5459,17,53,no
6361,32,19,no
7348,61,67,no
8069,99,57,no
4430,0,70,no
7252,47,2,no
506,49,24,no
7256,71,86,no
7349,23,68,no
4677,5,86,no
7062,13,88,no
9548,73,61,no
917,29,35,no
3478,21,91,no
6264,75,78,no
7569,64,80,no
3798,63,33,no
1029,86,72,no
4485,42,27,no
3580,76,54,no
8973,14,45,no
2012,64,81,no
9979,79,96,no
9794,84,33,no
8498,10,30,no
5107,41,27,no
6935,9,56,no
4807,11,22,no
3178,58,31,no
8321,74,70,no
7975,75,46,no
9238,8,16,no
9787,58,5,no
7589,73,34,no
3188,68,26,no
6059,64,0,no
7840,71,10,no
8752,89,27,no
9655,90,95,no
8773,26,62,no
4694,83,83,no
2926,71,86,no
6639,7,69,no
592,34,62,no
3254,9,1,no
6176,98,31,no
60,56,29,no
8592,93,64,no
4530,3,23,no
5237,84,75,no
7694,87,19,no
7535,60,30,no
1783,80,13,no
6679,87,20,no
1682,5,87,no
7066,31,52,no
7832,4,80,no
186,98,96,no
6575,1,43,no
8490,58,8,no
6638,94,55,no
8794,10,89,no
9908,2,7,no
1694,84,62,no
5367,39,83,no
5319,49,45,no
2234,71,87,no
6813,79,59,no
9802,94,33,no
6174,65,28,no
7747,61,96,no
6646,47,61,no
7538,86,44,no
7087,68,65,no
8304,49,6,no
3856,98,70,no
6315,11,19,no
4863,29,82,no
9649,61,12,no
2480,88,88,no
5223,93,35,no
6416,85,4,no
4324,60,96,no
9328,66,88,no
1744,91,2,no
8366,47,1,no
473,95,73,no
1391,24,62,no
1738,20,20,no
2209,17,9,no
1332,66,14,no
5838,12,82,no
7139,50,6,no
9417,65,10,no
8263,79,44,no
1096,7,43,no
5369,45,30,no
328,85,80,no
4840,45,69,no
8131,74,51,no
2681,71,97,no
8968,93,18,no
7914,5,20,no
9032,57,69,no
1312,51,48,no
1459,78,4,no
6792,26,73,no
927,43,5,no
3659,38,59,no
1452,44,86,no
8416,39,42,no
120,86,30,no
6955,5,88,no
8661,11,94,no
6647,36,60,no
1001,59,76,no
2397,19,37,no
4292,35,11,no
9724,66,6,no
7852,80,21,no
5581,99,28,no
7735,63,62,no
2044,77,51,no
8225,2,0,no
825,43,63,no
2593,88,75,no
4841,69,23,no
6218,28,40,no
8124,3,52,no
736,5,63,no
5397,3,46,no
9361,4,55,no
7350,60,30,no
7635,22,98,no
5971,26,3,no
3857,16,68,no
6678,30,27,no
9803,0,36,no
5859,25,87,no
9297,39,27,no
4965,6,43,no
1996,72,51,no
3052,77,28,no
1380,20,29,no
6654,44,48,no
2121,24,45,no
4861,97,19,no
5329,18,11,no
2207,76,1,no
6483,25,71,no
4836,93,69,no
3396,77,36,no
7149,8,43,no
9162,71,94,no
3837,17,59,no
9186,55,53,no
128,94,21,no
3454,49,76,no
8891,5,4,no
6445,95,88,no
7752,69,69,no
6054,18,40,no
8623,47,20,no
1821,61,31,no
569,8,78,no
8703,57,96,no
968,47,51,no
5774,56,98,no
536,46,83,no
6843,58,96,no
5174,8,61,no
865,6,4,no
1508,13,75,no
7428,69,21,no
3762,77,20,no
32,61,65,no
586,7,91,no
3006,36,47,no
3557,2,17,no
143,14,22,no
7213,33,71,no
6439,6,43,no
1518,39,55,no
9556,96,92,no
2144,17,65,no
6847,81,96,no
8674,38,56,no
451,0,63,no
3903,31,49,no
1559,94,57,no
5125,38,16,no
250,30,61,no
8917,2,30,no
7567,76,73,no
809,2,66,no
6143,37,44,no
7361,15,42,no
9185,20,22,no
9696,29,30,no
6040,89,91,no
9836,15,66,no
4850,77,3,no
1585,94,31,no
8418,25,34,no
8584,6,61,no
8629,24,15,no
4993,70,14,no
3787,61,86,no
292,97,77,no
83,17,35,no
4830,0,91,no
2066,39,84,no
4378,46,56,no
6965,93,2,no
8444,89,15,no
4036,56,66,no
5795,19,6,no
6303,40,87,no
1206,60,19,no
3872,35,96,no
4708,11,45,no
3600,9,41,no
7091,48,54,no
6332,15,72,no
8789,7,86,no
9905,53,61,no
1942,81,68,no
673,5,90,no
3407,1,87,no
1519,46,18,no
2644,53,55,no
623,58,38,no
468,9,53,no
5742,91,83,no
5103,11,52,no
6734,72,2,no
8134,61,49,no
7514,75,36,no
1641,94,72,no
6376,58,26,no
6230,28,19,no
630,95,13,no
9153,93,55,no
3311,96,28,no
4882,32,63,no
4024,37,14,no
6675,63,71,no
1688,80,97,no
7860,20,22,no
5994,17,71,no
4923,85,8,no
7338,12,89,no
3921,32,40,no
4828,11,52,no
3335,9,90,no
8179,20,52,no
627,80,34,no
6787,70,54,no
320,29,87,no
5880,68,81,no
9975,60,34,no
406,40,62,no
3943,30,1,no
8882,41,36,no
9229,91,26,no
3682,69,17,no
7408,59,91,no
8485,58,35,no
9112,84,19,no
144,31,92,no
1568,18,59,no
7858,47,10,no
3467,62,66,no
6643,4,33,no
9984,87,38,no
8721,69,53,no
9377,24,1,no
490,84,31,no
9693,86,66,no
3455,68,67,no
5212,1,34,no
8338,74,85,no
8354,83,15,no
8879,91,79,no
6993,37,20,no
8568,41,54,no
4646,87,72,no
2311,95,23,no
6424,69,53,no
1959,48,72,no
382,24,93,no
517,57,83,no
344,37,18,no
5664,62,12,no
3477,12,29,no
4100,51,42,no
7798,72,98,no
5312,18,18,no
2744,78,43,no
8452,64,18,no
3550,0,51,no
5552,29,88,no
4668,44,4,no
9498,39,56,no
4079,97,55,no
4147,95,50,no
402,48,19,no
173,19,37,no
6363,88,60,no
7823,5,0,no
7961,91,62,no
948,87,76,no
462,95,63,no
3668,99,14,no
8984,2,56,no
6625,14,74,no
9831,71,76,no
2818,90,58,no
3877,92,58,no
3785,57,54,no
9745,27,3,no
3923,61,57,no
6268,35,71,no
4909,39,91,no
253,64,87,no
7189,59,91,no
8809,70,36,no
4904,0,79,no
8382,44,13,no
4590,55,15,no
5681,13,99,no
3916,30,70,no
3832,44,68,no
236,52,88,no
8116,90,25,no
6289,74,96,no
3775,55,61,no
313,17,1,no
73,84,83,no
7313,21,42,no
7076,13,43,no
7175,54,12,no
6738,60,73,no
4744,0,48,no
4443,12,86,no
2789,30,27,no
1765,49,99,no
9388,1,10,no
6468,9,98,no
8228,65,15,no
6477,63,27,no
3010,2,6,no
6475,5,18,no
8086,62,36,no
1825,55,95,no
1654,2,75,no
5178,30,87,no
5169,30,91,no
5825,63,31,no
2191,34,33,no
5564,53,93,no
3236,3,83,no
3289,6,78,no
9213,48,40,no
4130,89,17,no
1129,4,24,no
46,3,49,no
7402,5,78,no
2362,69,66,no
4900,11,88,no
3760,66,78,no
8407,23,68,no
439,19,97,no
711,12,98,no
1349,60,42,no
9321,85,63,no
4898,64,6,no
4966,65,1,no
7322,14,82,no
683,97,82,no
509,28,78,no
977,16,39,no
4625,48,63,no
8689,55,71,no
6026,34,13,no
8818,50,3,no
1122,87,22,no
1372,57,93,no
9785,95,95,no
8421,82,68,no
5569,44,5,no
2192,48,42,no
9865,5,95,no
103,22,67,no
6547,49,52,no
9512,80,3,no
2344,83,20,no
3157,30,3,no
6425,41,48,no
4158,27,24,no
1656,77,76,no
2707,93,37,no
6657,88,40,no
3271,43,0,no
6938,61,92,no
2786,10,7,no
21,75,88,no
76,40,37,no
8433,89,19,no
5156,11,21,no
5652,32,26,no
6421,48,97,no
1432,75,68,no
8912,75,49,no
7048,89,89,no
9928,68,37,no
7695,48,21,no
8204,85,3,no
5688,70,69,no
9215,55,19,no
390,91,98,no
5048,8,56,no
796,6,32,no
524,4,52,no
909,6,10,no
2556,54,15,no
6758,54,17,no
6039,50,69,no
541,27,2,no
2608,26,60,no
9489,16,89,no
3115,43,82,no
2013,17,63,no
8327,60,92,no
8854,90,54,no
9308,8,6,no
6106,1,30,no
8218,63,45,no
482,54,65,no
2206,88,32,no
163,55,45,no
5426,55,81,no
4346,31,41,no
6796,3,65,no
3513,42,68,no
4330,82,82,no
7834,66,87,no
8497,59,30,no
4876,55,83,no
9818,90,42,no
3082,64,58,no
1255,53,1,no
4377,67,70,no
4489,3,39,no
2528,41,72,no
3508,67,67,no
7665,18,71,no
2943,68,75,no
3725,18,94,no
2223,25,60,no
7056,32,9,no
9902,81,16,no
6056,72,85,no
4352,78,61,no
5600,86,17,no
4164,98,20,no
4402,52,56,no
9804,43,77,no
2982,54,28,no
6629,73,9,no
5311,79,95,no
6868,23,17,no
1560,67,8,no
5003,8,23,no
7058,1,65,no
4469,55,88,no
6291,1,38,no
6872,2,34,no
6866,70,23,no
2770,61,98,no
5473,15,39,no
5923,4,69,no
7849,2,50,no
1356,74,78,no
7965,46,98,no
2000,72,63,no
4669,54,81,no
3534,95,93,no
5998,29,2,no
9964,30,96,no
3140,68,81,no
6652,87,78,no
3219,49,31,no
6797,16,4,no
7612,6,34,no
7352,2,26,no
1631,25,43,no
5881,56,66,no
3624,83,95,no
9434,22,89,no
761,94,7,no
2145,33,36,no
1350,51,8,no
852,4,6,no
9616,36,14,no
6591,49,63,no
7676,26,64,no
932,77,56,no
1406,41,21,no
9603,81,17,no
4191,98,81,no
3563,60,96,no
6563,80,26,no
4295,48,60,no
7854,67,12,no
4815,2,18,no
6208,78,98,no
8128,68,41,no
8492,44,13,no
6756,99,81,no
3310,93,62,no
5630,86,76,no
4445,66,14,no
884,84,73,no
1514,93,78,no
4198,33,25,no
196,77,87,no
78,46,51,no
8302,4,96,no
1396,5,11,no
1036,47,55,no
8619,95,26,no
8700,26,65,no
4167,44,40,no
1936,30,12,no
4504,2,89,no
6767,67,66,no
2719,71,6,no
8229,13,44,no
4827,46,51,no
9871,2,9,no
2133,81,45,no
546,90,59,no
6908,9,2,no
5325,36,98,no
1577,54,14,no
1619,68,62,no
1878,95,88,no
4289,20,61,no
4972,12,12,no
2265,28,51,no
9586,64,60,no
4422,73,25,no
5546,83,94,no
6086,78,3,no
3340,86,83,no
7104,48,58,no
8996,37,1,no
1969,40,45,no
4318,54,47,no
9931,17,35,no
2580,84,35,no
4826,52,12,no
4375,13,1,no
5851,43,61,no
6569,54,57,no
4853,61,53,no
1895,6,5,no
719,77,32,no
2046,90,75,no
9653,77,39,no
9607,24,85,no
636,78,41,no
3319,56,30,no
9946,2,83,no
3378,87,50,no
5219,13,43,no
8152,68,17,no
203,50,39,no
952,21,74,no
2882,58,0,no
9549,87,52,no
99,15,49,no
264,1,39,no
7050,10,58,no
8723,28,14,no
2936,99,97,no
3172,86,65,no
2118,43,69,no
2454,77,45,no
1485,1,75,no
9125,40,92,no
5483,4,63,no
5633,89,37,no
4846,73,61,no
5481,59,15,no
5803,96,92,no
2512,75,43,no
8345,33,93,no
1647,89,38,no
1374,46,51,no
2658,64,1,no
4154,7,4,no
2815,21,51,no
8258,81,13,no
1814,70,94,no
7027,43,54,no
8615,27,10,no
7582,15,79,no
7040,26,91,no
2243,58,76,no
3684,41,96,no
8732,6,23,no
4273,73,86,no
4558,84,13,no
1079,38,49,no
274,2,1,no
7681,84,49,no
7491,3,67,no
4299,52,85,no
2208,40,83,no
3707,47,90,no
3356,16,65,no
110,22,37,no
288,80,9,no
5197,23,87,no
8981,40,74,no
298,94,96,no
4471,1,55,no
8424,8,88,no
2627,86,16,no
632,10,50,no
9180,83,0,no
8985,63,97,no
9728,2,28,no
7218,13,98,no
4089,66,15,no
441,83,97,no
751,32,33,no
5811,97,37,no
3597,54,9,no
883,84,49,no
6891,32,13,no
4584,19,99,no
8157,43,24,no
242,61,7,no
5846,85,27,no
7786,7,81,no
7107,69,14,no
9810,81,29,no
6117,11,34,no
8037,81,15,no
5560,63,85,no
1507,58,10,no
3543,16,63,no
8339,33,82,no
6207,1,6,no
3189,20,24,no
5293,11,62,no
6607,66,26,no
6107,40,19,no
5877,68,98,no
7723,50,71,no
3568,10,5,no
6704,45,29,no
886,40,35,no
425,63,3,no
4223,76,2,no
5370,26,37,no
5627,9,7,no
714,0,42,no
2365,60,60,no
5346,94,2,no
1590,46,68,no
5724,17,41,no
7976,66,94,no
2559,59,95,no
7937,54,84,no
6270,33,21,no
5911,65,83,no
8648,45,13,no
9339,4,99,no
4245,32,0,no
6331,38,17,no
2123,21,73,no
302,8,60,no
2824,15,0,no
1044,25,86,no
7415,11,77,no
7094,52,96,no
982,67,18,no
562,6,59,no
3387,63,35,no
3059,89,85,no
2287,65,58,no
3566,20,41,no
6355,21,81,no
8650,27,93,no
7398,88,80,no
8740,74,52,no
5041,33,95,no
3397,99,43,no
5038,38,2,no
372,64,1,no
1450,23,40,no
7625,27,83,no
8489,35,44,no
6895,30,7,no
3644,21,0,no
5428,3,65,no
6520,26,23,no
5747,46,11,no
9454,54,73,no
1701,70,55,no
5431,80,78,no
1067,24,46,no
8686,0,29,no
7754,69,51,no
6505,89,17,no
9264,31,79,no
6835,33,5,no
8449,86,78,no
4754,95,60,no
5012,8,62,no
4323,11,58,no
7495,89,23,no
4870,92,51,no
6442,62,69,no
5940,44,30,no
9554,26,24,no
3086,6,35,no
4481,65,85,no
1253,16,74,no
9812,30,37,no
760,80,40,no
700,30,5,no
8532,89,3,no
5969,73,51,no
9050,53,19,no
9257,64,97,no
7970,88,76,no
3144,3,39,no
5844,28,15,no
2252,39,2,no
8946,56,66,no
7399,57,87,no
2405,20,21,no
9237,62,30,no
9165,76,88,no
9588,86,1,no
2924,41,12,no
7929,51,86,no
6831,56,31,no
9514,63,86,no
6745,77,13,no
8632,52,76,no
2293,18,59,no
9208,19,27,no
9808,8,96,no
4313,92,10,no
8410,82,3,no
6249,22,76,no
2205,98,7,no
2585,4,96,no
4095,3,97,no
9127,65,13,no
5186,59,45,no
9828,66,17,no
3321,57,71,no
2088,57,90,no
6959,78,59,no
3349,68,58,no
6963,58,14,no
1739,16,6,no
6968,32,60,no
9904,41,0,no
2465,40,5,no
4883,78,16,no
1158,4,30,no
2499,1,40,no
7615,66,46,no
9047,81,39,no
9105,81,97,no
3069,54,81,no
2141,87,0,no
2626,32,79,no
1133,0,81,no
7209,17,87,no
5157,21,38,no
7369,90,42,no
9460,96,47,no
5732,15,2,no
8118,42,97,no
5841,14,26,no
6128,60,5,no
7364,75,70,no
7507,91,36,no
5274,89,75,no
8777,45,83,no
4816,76,86,no
7065,21,59,no
1099,54,20,no
8983,81,82,no
1679,45,84,no
7456,90,37,no
5164,82,23,no
1378,23,17,no
4626,94,22,no
8620,89,50,no
9746,9,53,no
827,11,5,no
826,96,40,no
9475,5,96,no
4254,50,17,no
6546,83,48,no
9950,38,22,no
6276,95,60,no
5999,31,16,no
3769,31,27,no
8129,84,95,no
1529,92,73,no
2128,3,90,no
4641,93,76,no
2337,41,39,no
1156,14,64,no
8061,38,96,no
3369,39,2,no
1222,81,17,no
2129,96,69,no
3771,6,92,no
6737,80,77,no
8337,7,88,no
4789,11,92,no
8100,82,30,no
7013,25,28,no
4270,74,24,no
2567,26,21,no
3743,97,35,no
229,94,18,no
8269,79,15,no
1479,20,27,no
9488,23,3,no
706,99,60,no
5738,47,28,no
9977,26,16,no
2541,25,0,no
9611,79,86,no
2948,35,73,no
1395,20,53,no
8826,19,56,no
6019,56,77,no
8551,39,97,no
3350,68,50,no
3027,70,30,no
3469,20,52,no
6214,28,49,no
5071,39,40,no
9177,91,18,no
4858,81,44,no
2321,74,76,no
9800,51,67,no
2673,92,72,no
7115,47,91,no
7486,68,71,no
8245,37,27,no
8756,25,27,no
4689,45,28,no
3595,18,46,no
7951,77,26,no
9143,19,88,no
5935,27,55,no
9508,34,57,no
8386,12,64,no
7718,56,67,no
786,99,7,no
7990,85,40,no
3393,34,76,no
4140,76,58,no
6015,75,15,no
4080,75,25,no
6873,10,87,no
1540,22,51,no
5449,38,83,no
421,48,36,no
8990,82,11,no
1660,91,75,no
3158,48,10,no
5685,44,44,no
2757,37,2,no
5682,8,54,no
2222,70,3,no
5990,77,17,no
8068,39,63,no
6274,15,9,no
296,45,95,no
6869,38,66,no
2603,27,81,no
8160,92,51,no
750,61,19,no
4809,2,81,no
9372,57,16,no
2565,16,46,no
6525,74,50,no
3424,97,89,no
5064,54,73,no
8788,30,83,no
2490,77,58,no
2353,3,12,no
6124,98,35,no
5699,8,38,no
9470,32,66,no
5701,36,8,no
7224,16,11,no
